ANO;LOCALIDAD_MADRE;EDAD_MADRE;SEXO;REGIMEN_SEGURIDAD;total
2009;Bogotá;15;FEMENINO;NO ASEGURADO;151
2009;Bogotá;15;FEMENINO;SIN INFORMACION;2
2009;Bogotá;15;FEMENINO;SUBSIDIADO;280
2009;Bogotá;15;MASCULINO;CONTRIBUTIVO;322
2009;Bogotá;15;MASCULINO;ESPECIAL;1
2009;Bogotá;15;MASCULINO;EXCEPCION;8
2009;Bogotá;15;MASCULINO;NO ASEGURADO;165
2009;Bogotá;15;MASCULINO;SIN INFORMACION;2
2009;Bogotá;15;MASCULINO;SUBSIDIADO;258
2009;Bogotá;16;FEMENINO;CONTRIBUTIVO;623
2009;Bogotá;16;FEMENINO;ESPECIAL;3
2009;Bogotá;16;FEMENINO;EXCEPCION;22
2009;Bogotá;16;FEMENINO;NO ASEGURADO;305
2009;Bogotá;16;FEMENINO;SIN INFORMACION;9
2009;Bogotá;16;FEMENINO;SUBSIDIADO;542
2009;Bogotá;16;MASCULINO;CONTRIBUTIVO;591
2009;Bogotá;16;MASCULINO;EXCEPCION;28
2009;Bogotá;16;MASCULINO;NO ASEGURADO;321
2009;Bogotá;16;MASCULINO;SIN INFORMACION;4
2009;Bogotá;16;MASCULINO;SUBSIDIADO;552
2009;Bogotá;17;FEMENINO;CONTRIBUTIVO;971
2009;Bogotá;17;FEMENINO;ESPECIAL;1
2009;Bogotá;17;FEMENINO;EXCEPCION;40
2009;Bogotá;17;FEMENINO;NO ASEGURADO;449
2009;Bogotá;17;FEMENINO;SIN INFORMACION;8
2009;Bogotá;17;FEMENINO;SUBSIDIADO;795
2009;Bogotá;17;MASCULINO;CONTRIBUTIVO;984
2009;Bogotá;17;MASCULINO;ESPECIAL;3
2009;Bogotá;17;MASCULINO;EXCEPCION;43
2009;Bogotá;17;MASCULINO;NO ASEGURADO;491
2009;Bogotá;17;MASCULINO;SIN INFORMACION;7
2009;Bogotá;17;MASCULINO;SUBSIDIADO;810
2009;Bogotá;18;FEMENINO;CONTRIBUTIVO;1039
2009;Bogotá;18;FEMENINO;EXCEPCION;47
2009;Bogotá;18;FEMENINO;NO ASEGURADO;643
2009;Bogotá;18;FEMENINO;SIN INFORMACION;14
2009;Bogotá;18;FEMENINO;SUBSIDIADO;802
2009;Bogotá;18;MASCULINO;CONTRIBUTIVO;1052
2009;Bogotá;18;MASCULINO;ESPECIAL;2
2009;Bogotá;18;MASCULINO;EXCEPCION;40
2009;Bogotá;18;MASCULINO;NO ASEGURADO;686
2009;Bogotá;18;MASCULINO;SIN INFORMACION;9
2009;Bogotá;18;MASCULINO;SUBSIDIADO;898
2009;Bogotá;19;FEMENINO;CONTRIBUTIVO;1224
2009;Bogotá;19;FEMENINO;ESPECIAL;2
2009;Bogotá;19;FEMENINO;EXCEPCION;35
2009;Bogotá;19;FEMENINO;NO ASEGURADO;853
2009;Bogotá;19;FEMENINO;SIN INFORMACION;11
2009;Bogotá;19;FEMENINO;SUBSIDIADO;1012
2009;Bogotá;19;MASCULINO;CONTRIBUTIVO;1288
2009;Bogotá;19;MASCULINO;ESPECIAL;1
2009;Bogotá;19;MASCULINO;EXCEPCION;40
2009;Bogotá;19;MASCULINO;NO ASEGURADO;878
2009;Bogotá;19;MASCULINO;SIN INFORMACION;9
2009;Bogotá;19;MASCULINO;SUBSIDIADO;1018
2009;Bogotá;20;FEMENINO;CONTRIBUTIVO;1505
2009;Bogotá;20;FEMENINO;EXCEPCION;63
2009;Bogotá;20;FEMENINO;NO ASEGURADO;747
2009;Bogotá;20;FEMENINO;SIN INFORMACION;10
2009;Bogotá;20;FEMENINO;SUBSIDIADO;856
2009;Bogotá;20;MASCULINO;CONTRIBUTIVO;1530
2009;Bogotá;20;MASCULINO;ESPECIAL;1
2009;Bogotá;20;MASCULINO;EXCEPCION;78
2009;Bogotá;20;MASCULINO;NO ASEGURADO;797
2009;Bogotá;20;MASCULINO;SIN INFORMACION;8
2009;Bogotá;20;MASCULINO;SUBSIDIADO;921
2009;Bogotá;21;FEMENINO;CONTRIBUTIVO;1591
2009;Bogotá;21;FEMENINO;ESPECIAL;3
2009;Bogotá;21;FEMENINO;EXCEPCION;78
2009;Bogotá;21;FEMENINO;NO ASEGURADO;686
2009;Bogotá;21;FEMENINO;SIN INFORMACION;8
2009;Bogotá;21;FEMENINO;SUBSIDIADO;786
2009;Bogotá;21;MASCULINO;CONTRIBUTIVO;1706
2009;Bogotá;21;MASCULINO;EXCEPCION;64
2009;Bogotá;21;MASCULINO;NO ASEGURADO;717
2009;Bogotá;21;MASCULINO;SIN INFORMACION;14
2009;Bogotá;21;MASCULINO;SUBSIDIADO;846
2009;Bogotá;22;FEMENINO;CONTRIBUTIVO;1662
2009;Bogotá;22;FEMENINO;ESPECIAL;2
2009;Bogotá;22;FEMENINO;EXCEPCION;72
2009;Bogotá;22;FEMENINO;NO ASEGURADO;596
2009;Bogotá;22;FEMENINO;SIN INFORMACION;4
2009;Bogotá;22;FEMENINO;SUBSIDIADO;739
2009;Bogotá;22;MASCULINO;CONTRIBUTIVO;1785
2009;Bogotá;22;MASCULINO;ESPECIAL;10
2009;Bogotá;22;MASCULINO;EXCEPCION;104
2009;Bogotá;22;MASCULINO;NO ASEGURADO;663
2009;Bogotá;22;MASCULINO;SIN INFORMACION;11
2009;Bogotá;22;MASCULINO;SUBSIDIADO;755
2009;Bogotá;23;FEMENINO;CONTRIBUTIVO;1773
2009;Bogotá;23;FEMENINO;ESPECIAL;2
2009;Bogotá;23;FEMENINO;EXCEPCION;101
2009;Bogotá;23;FEMENINO;NO ASEGURADO;511
2009;Bogotá;23;FEMENINO;SIN INFORMACION;11
2009;Bogotá;23;FEMENINO;SUBSIDIADO;622
2009;Bogotá;23;MASCULINO;CONTRIBUTIVO;1873
2009;Bogotá;23;MASCULINO;ESPECIAL;3
2009;Bogotá;23;MASCULINO;EXCEPCION;89
2009;Bogotá;23;MASCULINO;NO ASEGURADO;522
2009;Bogotá;23;MASCULINO;SIN INFORMACION;9
2009;Bogotá;23;MASCULINO;SUBSIDIADO;664
2009;Bogotá;24;FEMENINO;CONTRIBUTIVO;1797
2009;Bogotá;24;FEMENINO;ESPECIAL;5
2009;Bogotá;24;FEMENINO;EXCEPCION;74
2009;Bogotá;24;FEMENINO;NO ASEGURADO;472
2009;Bogotá;24;FEMENINO;SIN INFORMACION;7
2009;Bogotá;24;FEMENINO;SUBSIDIADO;566
2009;Bogotá;24;MASCULINO;CONTRIBUTIVO;1954
2009;Bogotá;24;MASCULINO;ESPECIAL;4
2009;Bogotá;24;MASCULINO;EXCEPCION;100
2009;Bogotá;24;MASCULINO;NO ASEGURADO;457
2009;Bogotá;24;MASCULINO;SIN INFORMACION;3
2009;Bogotá;24;MASCULINO;SUBSIDIADO;586
2009;Bogotá;25;FEMENINO;CONTRIBUTIVO;1868
2009;Bogotá;25;FEMENINO;ESPECIAL;3
2009;Bogotá;25;FEMENINO;EXCEPCION;90
2009;Bogotá;25;FEMENINO;NO ASEGURADO;381
2009;Bogotá;25;FEMENINO;SIN INFORMACION;4
2009;Bogotá;25;FEMENINO;SUBSIDIADO;508
2009;Bogotá;25;MASCULINO;CONTRIBUTIVO;2052
2009;Bogotá;25;MASCULINO;ESPECIAL;7
2009;Bogotá;25;MASCULINO;EXCEPCION;74
2009;Bogotá;25;MASCULINO;NO ASEGURADO;439
2009;Bogotá;25;MASCULINO;SIN INFORMACION;6
2009;Bogotá;25;MASCULINO;SUBSIDIADO;526
2009;Bogotá;26;FEMENINO;CONTRIBUTIVO;1910
2009;Bogotá;26;FEMENINO;ESPECIAL;7
2009;Bogotá;26;FEMENINO;EXCEPCION;75
2009;Bogotá;26;FEMENINO;NO ASEGURADO;363
2009;Bogotá;26;FEMENINO;SIN INFORMACION;4
2009;Bogotá;26;FEMENINO;SUBSIDIADO;494
2009;Bogotá;26;MASCULINO;CONTRIBUTIVO;2059
2009;Bogotá;26;MASCULINO;ESPECIAL;2
2009;Bogotá;26;MASCULINO;EXCEPCION;77
2009;Bogotá;26;MASCULINO;NO ASEGURADO;382
2009;Bogotá;26;MASCULINO;SIN INFORMACION;5
2009;Bogotá;26;MASCULINO;SUBSIDIADO;486
2009;Bogotá;27;FEMENINO;CONTRIBUTIVO;1934
2009;Bogotá;27;FEMENINO;ESPECIAL;4
2009;Bogotá;27;FEMENINO;EXCEPCION;95
2009;Bogotá;27;FEMENINO;NO ASEGURADO;338
2009;Bogotá;27;FEMENINO;SIN INFORMACION;5
2009;Bogotá;27;FEMENINO;SUBSIDIADO;429
2009;Bogotá;27;MASCULINO;CONTRIBUTIVO;2103
2009;Bogotá;27;MASCULINO;ESPECIAL;4
2009;Bogotá;27;MASCULINO;EXCEPCION;77
2009;Bogotá;27;MASCULINO;NO ASEGURADO;350
2009;Bogotá;27;MASCULINO;SIN INFORMACION;8
2009;Bogotá;27;MASCULINO;SUBSIDIADO;408
2009;Bogotá;28;FEMENINO;CONTRIBUTIVO;2020
2009;Bogotá;28;FEMENINO;ESPECIAL;6
2009;Bogotá;28;FEMENINO;EXCEPCION;85
2009;Bogotá;28;FEMENINO;NO ASEGURADO;301
2009;Bogotá;28;FEMENINO;SIN INFORMACION;8
2009;Bogotá;28;FEMENINO;SUBSIDIADO;409
2009;Bogotá;28;MASCULINO;CONTRIBUTIVO;2049
2009;Bogotá;28;MASCULINO;ESPECIAL;12
2009;Bogotá;28;MASCULINO;EXCEPCION;96
2009;Bogotá;28;MASCULINO;NO ASEGURADO;290
2009;Bogotá;28;MASCULINO;SIN INFORMACION;9
2009;Bogotá;28;MASCULINO;SUBSIDIADO;444
2009;Bogotá;29;FEMENINO;CONTRIBUTIVO;2093
2009;Bogotá;29;FEMENINO;ESPECIAL;5
2009;Bogotá;29;FEMENINO;EXCEPCION;68
2009;Bogotá;29;FEMENINO;NO ASEGURADO;277
2009;Bogotá;29;FEMENINO;SIN INFORMACION;7
2009;Bogotá;29;FEMENINO;SUBSIDIADO;354
2009;Bogotá;29;MASCULINO;CONTRIBUTIVO;2000
2009;Bogotá;29;MASCULINO;ESPECIAL;8
2009;Bogotá;29;MASCULINO;EXCEPCION;82
2009;Bogotá;29;MASCULINO;NO ASEGURADO;282
2009;Bogotá;29;MASCULINO;SIN INFORMACION;7
2009;Bogotá;29;MASCULINO;SUBSIDIADO;408
2009;Bogotá;30;FEMENINO;CONTRIBUTIVO;1807
2009;Bogotá;30;FEMENINO;ESPECIAL;10
2009;Bogotá;30;FEMENINO;EXCEPCION;58
2009;Bogotá;30;FEMENINO;NO ASEGURADO;200
2009;Bogotá;30;FEMENINO;SIN INFORMACION;7
2009;Bogotá;30;FEMENINO;SUBSIDIADO;319
2009;Bogotá;30;MASCULINO;CONTRIBUTIVO;1990
2009;Bogotá;30;MASCULINO;ESPECIAL;9
2009;Bogotá;30;MASCULINO;EXCEPCION;83
2009;Bogotá;30;MASCULINO;NO ASEGURADO;199
2009;Bogotá;30;MASCULINO;SIN INFORMACION;3
2009;Bogotá;30;MASCULINO;SUBSIDIADO;290
2009;Bogotá;31;FEMENINO;CONTRIBUTIVO;1675
2009;Bogotá;31;FEMENINO;ESPECIAL;4
2009;Bogotá;31;FEMENINO;EXCEPCION;58
2009;Bogotá;31;FEMENINO;NO ASEGURADO;209
2009;Bogotá;31;FEMENINO;SIN INFORMACION;4
2009;Bogotá;31;FEMENINO;SUBSIDIADO;250
2009;Bogotá;31;MASCULINO;CONTRIBUTIVO;1670
2009;Bogotá;31;MASCULINO;ESPECIAL;3
2009;Bogotá;31;MASCULINO;EXCEPCION;70
2009;Bogotá;31;MASCULINO;NO ASEGURADO;209
2009;Bogotá;31;MASCULINO;SIN INFORMACION;3
2009;Bogotá;31;MASCULINO;SUBSIDIADO;275
2009;Bogotá;32;FEMENINO;CONTRIBUTIVO;1510
2009;Bogotá;32;FEMENINO;ESPECIAL;10
2009;Bogotá;32;FEMENINO;EXCEPCION;68
2009;Bogotá;32;FEMENINO;NO ASEGURADO;157
2009;Bogotá;32;FEMENINO;SIN INFORMACION;1
2009;Bogotá;32;FEMENINO;SUBSIDIADO;219
2009;Bogotá;32;MASCULINO;CONTRIBUTIVO;1603
2009;Bogotá;32;MASCULINO;ESPECIAL;7
2009;Bogotá;32;MASCULINO;EXCEPCION;57
2009;Bogotá;32;MASCULINO;NO ASEGURADO;170
2009;Bogotá;32;MASCULINO;SIN INFORMACION;4
2009;Bogotá;32;MASCULINO;SUBSIDIADO;238
2009;Bogotá;33;FEMENINO;CONTRIBUTIVO;1318
2009;Bogotá;33;FEMENINO;ESPECIAL;7
2009;Bogotá;33;FEMENINO;EXCEPCION;56
2009;Bogotá;33;FEMENINO;NO ASEGURADO;137
2009;Bogotá;33;FEMENINO;SIN INFORMACION;6
2009;Bogotá;33;FEMENINO;SUBSIDIADO;214
2009;Bogotá;33;MASCULINO;CONTRIBUTIVO;1360
2009;Bogotá;33;MASCULINO;ESPECIAL;4
2009;Bogotá;33;MASCULINO;EXCEPCION;57
2009;Bogotá;33;MASCULINO;NO ASEGURADO;133
2009;Bogotá;33;MASCULINO;SIN INFORMACION;4
2009;Bogotá;33;MASCULINO;SUBSIDIADO;222
2009;Bogotá;34;FEMENINO;CONTRIBUTIVO;1151
2009;Bogotá;34;FEMENINO;ESPECIAL;5
2009;Bogotá;34;FEMENINO;EXCEPCION;38
2009;Bogotá;34;FEMENINO;NO ASEGURADO;135
2009;Bogotá;34;FEMENINO;SIN INFORMACION;3
2009;Bogotá;34;FEMENINO;SUBSIDIADO;185
2009;Bogotá;34;MASCULINO;CONTRIBUTIVO;1246
2009;Bogotá;34;MASCULINO;ESPECIAL;10
2009;Bogotá;34;MASCULINO;EXCEPCION;50
2009;Bogotá;34;MASCULINO;NO ASEGURADO;134
2009;Bogotá;34;MASCULINO;SIN INFORMACION;2
2009;Bogotá;34;MASCULINO;SUBSIDIADO;201
2009;Bogotá;35;FEMENINO;CONTRIBUTIVO;1053
2009;Bogotá;35;FEMENINO;ESPECIAL;5
2009;Bogotá;35;FEMENINO;EXCEPCION;41
2009;Bogotá;35;FEMENINO;NO ASEGURADO;109
2009;Bogotá;35;FEMENINO;SIN INFORMACION;2
2009;Bogotá;35;FEMENINO;SUBSIDIADO;157
2009;Bogotá;35;MASCULINO;CONTRIBUTIVO;1109
2009;Bogotá;35;MASCULINO;ESPECIAL;5
2009;Bogotá;35;MASCULINO;EXCEPCION;33
2009;Bogotá;35;MASCULINO;NO ASEGURADO;98
2009;Bogotá;35;MASCULINO;SIN INFORMACION;3
2009;Bogotá;35;MASCULINO;SUBSIDIADO;203
2009;Bogotá;36;FEMENINO;CONTRIBUTIVO;878
2009;Bogotá;36;FEMENINO;ESPECIAL;5
2009;Bogotá;36;FEMENINO;EXCEPCION;32
2009;Bogotá;36;FEMENINO;NO ASEGURADO;97
2009;Bogotá;36;FEMENINO;SIN INFORMACION;2
2009;Bogotá;36;FEMENINO;SUBSIDIADO;184
2009;Bogotá;36;MASCULINO;CONTRIBUTIVO;911
2009;Bogotá;36;MASCULINO;ESPECIAL;2
2009;Bogotá;36;MASCULINO;EXCEPCION;36
2009;Bogotá;36;MASCULINO;NO ASEGURADO;111
2009;Bogotá;36;MASCULINO;SIN INFORMACION;2
2009;Bogotá;36;MASCULINO;SUBSIDIADO;195
2009;Bogotá;37;FEMENINO;CONTRIBUTIVO;775
2009;Bogotá;37;FEMENINO;ESPECIAL;5
2009;Bogotá;37;FEMENINO;EXCEPCION;25
2009;Bogotá;37;FEMENINO;NO ASEGURADO;79
2009;Bogotá;37;FEMENINO;SIN INFORMACION;2
2009;Bogotá;37;FEMENINO;SUBSIDIADO;155
2009;Bogotá;37;MASCULINO;CONTRIBUTIVO;760
2009;Bogotá;37;MASCULINO;ESPECIAL;3
2009;Bogotá;37;MASCULINO;EXCEPCION;28
2009;Bogotá;37;MASCULINO;NO ASEGURADO;98
2009;Bogotá;37;MASCULINO;SIN INFORMACION;4
2009;Bogotá;37;MASCULINO;SUBSIDIADO;146
2009;Bogotá;38;FEMENINO;CONTRIBUTIVO;643
2009;Bogotá;38;FEMENINO;ESPECIAL;5
2009;Bogotá;38;FEMENINO;EXCEPCION;25
2009;Bogotá;38;FEMENINO;NO ASEGURADO;72
2009;Bogotá;38;FEMENINO;SUBSIDIADO;139
2009;Bogotá;38;MASCULINO;CONTRIBUTIVO;677
2009;Bogotá;38;MASCULINO;ESPECIAL;4
2009;Bogotá;38;MASCULINO;EXCEPCION;29
2009;Bogotá;38;MASCULINO;NO ASEGURADO;91
2009;Bogotá;38;MASCULINO;SUBSIDIADO;147
2009;Bogotá;39;FEMENINO;CONTRIBUTIVO;533
2009;Bogotá;39;FEMENINO;ESPECIAL;5
2009;Bogotá;39;FEMENINO;EXCEPCION;20
2009;Bogotá;39;FEMENINO;NO ASEGURADO;60
2009;Bogotá;39;FEMENINO;SUBSIDIADO;133
2009;Bogotá;39;MASCULINO;CONTRIBUTIVO;560
2009;Bogotá;39;MASCULINO;ESPECIAL;3
2009;Bogotá;39;MASCULINO;EXCEPCION;14
2009;Bogotá;39;MASCULINO;NO ASEGURADO;55
2009;Bogotá;39;MASCULINO;SIN INFORMACION;4
2009;Bogotá;39;MASCULINO;SUBSIDIADO;101
2009;Bogotá;40;FEMENINO;CONTRIBUTIVO;381
2009;Bogotá;40;FEMENINO;ESPECIAL;2
2009;Bogotá;40;FEMENINO;EXCEPCION;17
2009;Bogotá;40;FEMENINO;NO ASEGURADO;54
2009;Bogotá;40;FEMENINO;SIN INFORMACION;2
2009;Bogotá;40;FEMENINO;SUBSIDIADO;87
2009;Bogotá;40;MASCULINO;CONTRIBUTIVO;380
2009;Bogotá;40;MASCULINO;ESPECIAL;2
2009;Bogotá;40;MASCULINO;EXCEPCION;11
2009;Bogotá;40;MASCULINO;NO ASEGURADO;57
2009;Bogotá;40;MASCULINO;SIN INFORMACION;2
2009;Bogotá;40;MASCULINO;SUBSIDIADO;96
2009;Bogotá;41;FEMENINO;CONTRIBUTIVO;257
2009;Bogotá;41;FEMENINO;ESPECIAL;3
2009;Bogotá;41;FEMENINO;EXCEPCION;14
2009;Bogotá;41;FEMENINO;NO ASEGURADO;33
2009;Bogotá;41;FEMENINO;SIN INFORMACION;1
2009;Bogotá;41;FEMENINO;SUBSIDIADO;54
2009;Bogotá;41;MASCULINO;CONTRIBUTIVO;261
2009;Bogotá;41;MASCULINO;ESPECIAL;2
2009;Bogotá;41;MASCULINO;EXCEPCION;5
2009;Bogotá;41;MASCULINO;NO ASEGURADO;39
2009;Bogotá;41;MASCULINO;SIN INFORMACION;2
2009;Bogotá;41;MASCULINO;SUBSIDIADO;68
2009;Bogotá;42;FEMENINO;CONTRIBUTIVO;172
2009;Bogotá;42;FEMENINO;ESPECIAL;3
2009;Bogotá;42;FEMENINO;EXCEPCION;9
2009;Bogotá;42;FEMENINO;NO ASEGURADO;21
2009;Bogotá;42;FEMENINO;SUBSIDIADO;45
2009;Bogotá;42;MASCULINO;CONTRIBUTIVO;188
2009;Bogotá;42;MASCULINO;ESPECIAL;1
2009;Bogotá;42;MASCULINO;EXCEPCION;6
2009;Bogotá;42;MASCULINO;NO ASEGURADO;27
2009;Bogotá;42;MASCULINO;SIN INFORMACION;1
2009;Bogotá;42;MASCULINO;SUBSIDIADO;51
2009;Bogotá;43;FEMENINO;CONTRIBUTIVO;94
2009;Bogotá;43;FEMENINO;ESPECIAL;1
2009;Bogotá;43;FEMENINO;EXCEPCION;8
2009;Bogotá;43;FEMENINO;NO ASEGURADO;18
2009;Bogotá;43;FEMENINO;SUBSIDIADO;41
2009;Bogotá;43;MASCULINO;CONTRIBUTIVO;111
2009;Bogotá;43;MASCULINO;ESPECIAL;2
2009;Bogotá;43;MASCULINO;EXCEPCION;4
2009;Bogotá;43;MASCULINO;NO ASEGURADO;13
2009;Bogotá;43;MASCULINO;SUBSIDIADO;38
2009;Bogotá;44;FEMENINO;CONTRIBUTIVO;57
2009;Bogotá;44;FEMENINO;NO ASEGURADO;9
2009;Bogotá;44;FEMENINO;SIN INFORMACION;1
2009;Bogotá;44;FEMENINO;SUBSIDIADO;13
2009;Bogotá;44;MASCULINO;CONTRIBUTIVO;66
2009;Bogotá;44;MASCULINO;EXCEPCION;2
2009;Bogotá;44;MASCULINO;NO ASEGURADO;10
2009;Bogotá;44;MASCULINO;SUBSIDIADO;19
2009;Bogotá;45;FEMENINO;CONTRIBUTIVO;22
2009;Bogotá;45;FEMENINO;ESPECIAL;1
2009;Bogotá;45;FEMENINO;EXCEPCION;2
2009;Bogotá;45;FEMENINO;NO ASEGURADO;7
2009;Bogotá;45;FEMENINO;SUBSIDIADO;11
2009;Bogotá;45;MASCULINO;CONTRIBUTIVO;35
2009;Bogotá;45;MASCULINO;ESPECIAL;1
2009;Bogotá;45;MASCULINO;NO ASEGURADO;4
2009;Bogotá;45;MASCULINO;SUBSIDIADO;8
2009;Bogotá;46;FEMENINO;CONTRIBUTIVO;18
2009;Bogotá;46;FEMENINO;ESPECIAL;1
2009;Bogotá;46;FEMENINO;EXCEPCION;1
2009;Bogotá;46;FEMENINO;NO ASEGURADO;4
2009;Bogotá;46;FEMENINO;SUBSIDIADO;2
2009;Bogotá;46;MASCULINO;CONTRIBUTIVO;15
2009;Bogotá;46;MASCULINO;NO ASEGURADO;1
2009;Bogotá;46;MASCULINO;SUBSIDIADO;4
2009;Bogotá;47;FEMENINO;CONTRIBUTIVO;5
2009;Bogotá;47;FEMENINO;NO ASEGURADO;1
2009;Bogotá;47;MASCULINO;CONTRIBUTIVO;9
2009;Bogotá;47;MASCULINO;EXCEPCION;2
2009;Bogotá;47;MASCULINO;NO ASEGURADO;2
2009;Bogotá;47;MASCULINO;SUBSIDIADO;2
2009;Bogotá;48;FEMENINO;SUBSIDIADO;1
2009;Bogotá;48;MASCULINO;CONTRIBUTIVO;3
2009;Bogotá;48;MASCULINO;SUBSIDIADO;1
2009;Bogotá;49;FEMENINO;CONTRIBUTIVO;2
2009;Bogotá;49;FEMENINO;NO ASEGURADO;1
2009;Bogotá;49;MASCULINO;CONTRIBUTIVO;3
2009;Bogotá;49;MASCULINO;NO ASEGURADO;1
2009;Bogotá;49;MASCULINO;SUBSIDIADO;2
2009;Bogotá;50;FEMENINO;CONTRIBUTIVO;2
2009;Bogotá;50;MASCULINO;CONTRIBUTIVO;1
2009;Bogotá;50;MASCULINO;NO ASEGURADO;1
2009;Bogotá;51;FEMENINO;CONTRIBUTIVO;3
2009;Bogotá;51;FEMENINO;NO ASEGURADO;1
2009;Bogotá;51;MASCULINO;CONTRIBUTIVO;2
2009;Bogotá;51;MASCULINO;SUBSIDIADO;1
2009;Bogotá;52;FEMENINO;CONTRIBUTIVO;1
2009;Bogotá;52;MASCULINO;CONTRIBUTIVO;3
2009;Bogotá;53;MASCULINO;CONTRIBUTIVO;1
2009;Bosa;;FEMENINO;CONTRIBUTIVO;3
2009;Bosa;;FEMENINO;NO ASEGURADO;2
2009;Bosa;;FEMENINO;SUBSIDIADO;1
2009;Bosa;;MASCULINO;CONTRIBUTIVO;1
2009;Bosa;;MASCULINO;NO ASEGURADO;1
2009;Bosa;12;FEMENINO;SUBSIDIADO;2
2009;Bosa;12;MASCULINO;SUBSIDIADO;1
2009;Bosa;13;FEMENINO;CONTRIBUTIVO;2
2009;Bosa;13;FEMENINO;SUBSIDIADO;3
2009;Bosa;13;MASCULINO;CONTRIBUTIVO;3
2009;Bosa;13;MASCULINO;NO ASEGURADO;6
2009;Bosa;13;MASCULINO;SUBSIDIADO;3
2009;Bosa;14;FEMENINO;CONTRIBUTIVO;9
2009;Bosa;14;FEMENINO;NO ASEGURADO;4
2009;Bosa;14;FEMENINO;SIN INFORMACION;1
2009;Bosa;14;FEMENINO;SUBSIDIADO;7
2009;Bosa;14;MASCULINO;CONTRIBUTIVO;20
2009;Bosa;14;MASCULINO;NO ASEGURADO;6
2009;Bosa;14;MASCULINO;SUBSIDIADO;9
2009;Bosa;15;FEMENINO;CONTRIBUTIVO;36
2009;Bosa;15;FEMENINO;EXCEPCION;2
2009;Bosa;15;FEMENINO;NO ASEGURADO;13
2009;Bosa;15;FEMENINO;SUBSIDIADO;17
2009;Bosa;15;MASCULINO;CONTRIBUTIVO;46
2009;Bosa;15;MASCULINO;NO ASEGURADO;17
2009;Bosa;15;MASCULINO;SUBSIDIADO;28
2009;Bosa;16;FEMENINO;CONTRIBUTIVO;92
2009;Bosa;16;FEMENINO;ESPECIAL;1
2009;Bosa;16;FEMENINO;EXCEPCION;2
2009;Bosa;16;FEMENINO;NO ASEGURADO;29
2009;Bosa;16;FEMENINO;SUBSIDIADO;65
2009;Bosa;16;MASCULINO;CONTRIBUTIVO;69
2009;Bosa;16;MASCULINO;EXCEPCION;3
2009;Bosa;16;MASCULINO;NO ASEGURADO;27
2009;Bosa;16;MASCULINO;SUBSIDIADO;56
2009;Bosa;17;FEMENINO;CONTRIBUTIVO;152
2009;Bosa;17;FEMENINO;ESPECIAL;1
2009;Bosa;17;FEMENINO;EXCEPCION;5
2009;Bosa;17;FEMENINO;NO ASEGURADO;40
2009;Bosa;17;FEMENINO;SUBSIDIADO;100
2009;Bosa;17;MASCULINO;CONTRIBUTIVO;139
2009;Bosa;17;MASCULINO;EXCEPCION;2
2009;Bosa;17;MASCULINO;NO ASEGURADO;46
2009;Bosa;17;MASCULINO;SIN INFORMACION;1
2009;Bosa;17;MASCULINO;SUBSIDIADO;80
2009;Bosa;18;FEMENINO;CONTRIBUTIVO;132
2009;Bosa;18;FEMENINO;EXCEPCION;7
2009;Bosa;18;FEMENINO;NO ASEGURADO;65
2009;Bosa;18;FEMENINO;SIN INFORMACION;1
2009;Bosa;18;FEMENINO;SUBSIDIADO;96
2009;Bosa;18;MASCULINO;CONTRIBUTIVO;136
2009;Bosa;18;MASCULINO;ESPECIAL;1
2009;Bosa;18;MASCULINO;EXCEPCION;1
2009;Bosa;18;MASCULINO;NO ASEGURADO;70
2009;Bosa;18;MASCULINO;SIN INFORMACION;1
2009;Bosa;18;MASCULINO;SUBSIDIADO;100
2009;Bosa;19;FEMENINO;CONTRIBUTIVO;123
2009;Bosa;19;FEMENINO;EXCEPCION;1
2009;Bosa;19;FEMENINO;NO ASEGURADO;99
2009;Bosa;19;FEMENINO;SIN INFORMACION;1
2009;Bosa;19;FEMENINO;SUBSIDIADO;141
2009;Bosa;19;MASCULINO;CONTRIBUTIVO;137
2009;Bosa;19;MASCULINO;EXCEPCION;1
2009;Bosa;19;MASCULINO;NO ASEGURADO;92
2009;Bosa;19;MASCULINO;SUBSIDIADO;118
2009;Bosa;20;FEMENINO;CONTRIBUTIVO;154
2009;Bosa;20;FEMENINO;EXCEPCION;5
2009;Bosa;20;FEMENINO;NO ASEGURADO;73
2009;Bosa;20;FEMENINO;SIN INFORMACION;1
2009;Bosa;20;FEMENINO;SUBSIDIADO;113
2009;Bosa;20;MASCULINO;CONTRIBUTIVO;160
2009;Bosa;20;MASCULINO;EXCEPCION;3
2009;Bosa;20;MASCULINO;NO ASEGURADO;91
2009;Bosa;20;MASCULINO;SIN INFORMACION;1
2009;Bosa;20;MASCULINO;SUBSIDIADO;108
2009;Bosa;21;FEMENINO;CONTRIBUTIVO;171
2009;Bosa;21;FEMENINO;EXCEPCION;12
2009;Bosa;21;FEMENINO;NO ASEGURADO;65
2009;Bosa;21;FEMENINO;SIN INFORMACION;1
2009;Bosa;21;FEMENINO;SUBSIDIADO;75
2009;Bosa;21;MASCULINO;CONTRIBUTIVO;166
2009;Bosa;21;MASCULINO;EXCEPCION;5
2009;Bosa;21;MASCULINO;NO ASEGURADO;62
2009;Bosa;21;MASCULINO;SIN INFORMACION;1
2009;Bosa;21;MASCULINO;SUBSIDIADO;96
